Timestamp,ArrivalRate,TotalInputTokens,TotalOutputTokens,Hour,Minute,ActiveSeconds,Energy_Joules,Energy_kWh
2024-05-06 08:00:00,25,456,517,8,0,13.381,7014.3,0.0019484166666666667
2024-05-06 08:01:00,46,1406,764,8,1,20.506,9151.800000000001,0.002542166666666667
2024-05-06 08:02:00,32,585,638,8,2,16.535,7960.5,0.00221125
2024-05-06 08:03:00,43,797,622,8,3,16.347,7904.1,0.0021955833333333332
2024-05-06 08:04:00,40,1004,431,8,4,11.779,6533.7,0.0018149166666666667
2024-05-06 08:05:00,16,1185,320,8,5,9.185,5755.5,0.00159875
2024-05-06 08:06:00,35,555,808,8,6,20.755000000000003,9226.5,0.0025629166666666665
2024-05-06 08:07:00,26,984,410,8,7,11.234,6370.2,0.0017695
2024-05-06 08:08:00,26,860,841,8,8,21.885,9565.5,0.0026570833333333333
2024-05-06 08:09:00,40,839,793,8,9,20.664,9199.2,0.0025553333333333335
2024-05-06 08:10:00,14,1191,236,8,10,7.091,5127.299999999999,0.0014242499999999997
2024-05-06 08:11:00,40,1482,526,8,11,14.632,7389.6,0.0020526666666666666
2024-05-06 08:12:00,17,1314,838,8,12,22.264000000000003,9679.2,0.002688666666666667
2024-05-06 08:13:00,26,413,376,8,13,9.813,5943.9,0.0016510833333333332
2024-05-06 08:14:00,25,1116,458,8,14,12.566,6769.8,0.0018805
2024-05-06 08:15:00,11,716,880,8,15,22.716,9814.800000000001,0.0027263333333333336
2024-05-06 08:16:00,50,1373,721,8,16,19.398000000000003,8819.400000000001,0.002449833333333334
2024-05-06 08:17:00,41,996,620,8,17,16.496,7948.799999999999,0.002208
2024-05-06 08:18:00,17,929,388,8,18,10.629000000000001,6188.700000000001,0.0017190833333333335
2024-05-06 08:19:00,46,977,694,8,19,18.327,8498.1,0.0023605833333333335
2024-05-06 08:20:00,35,1293,632,8,20,17.093,8127.9,0.0022577499999999998
2024-05-06 08:21:00,7,1215,710,8,21,18.965,8689.5,0.00241375
2024-05-06 08:22:00,20,1587,392,8,22,11.387,6416.1,0.0017822500000000002
2024-05-06 08:23:00,7,728,784,8,23,20.328000000000003,9098.400000000001,0.0025273333333333337
2024-05-06 08:24:00,10,1227,325,8,24,9.352,5805.6,0.0016126666666666668
2024-05-06 08:25:00,7,1598,329,8,25,9.823,5946.9,0.0016519166666666666
2024-05-06 08:26:00,40,822,842,8,26,21.872,9561.6,0.002656
2024-05-06 08:27:00,17,606,671,8,27,17.381000000000004,8214.300000000001,0.0022817500000000004
2024-05-06 08:28:00,49,963,262,8,28,7.513000000000001,5253.9,0.0014594166666666666
2024-05-06 08:29:00,46,1385,209,8,29,6.61,4983.0,0.0013841666666666666
2024-05-06 08:30:00,35,1638,398,8,30,11.588000000000001,6476.4,0.0017989999999999998
2024-05-06 08:31:00,25,1370,251,8,31,7.6450000000000005,5293.5,0.0014704166666666667
2024-05-06 08:32:00,13,405,436,8,32,11.305,6391.5,0.0017754166666666667
2024-05-06 08:33:00,44,893,622,8,33,16.443,7932.9,0.0022035833333333334
2024-05-06 08:34:00,37,1158,196,8,34,6.058,4817.4,0.0013381666666666665
2024-05-06 08:35:00,32,410,515,8,35,13.285,6985.5,0.0019404166666666667
2024-05-06 08:36:00,47,606,212,8,36,5.906000000000001,4771.800000000001,0.0013255000000000003
2024-05-06 08:37:00,47,1349,728,8,37,19.549,8864.699999999999,0.0024624166666666666
2024-05-06 08:38:00,25,1158,268,8,38,7.8580000000000005,5357.4,0.0014881666666666665
2024-05-06 08:39:00,35,1488,641,8,39,17.513,8253.9,0.00229275
2024-05-06 08:40:00,14,771,220,8,40,6.271,4881.299999999999,0.0013559166666666665
2024-05-06 08:41:00,37,1419,724,8,41,19.519000000000002,8855.7,0.0024599166666666667
2024-05-06 08:42:00,19,800,767,8,42,19.975,8992.5,0.0024979166666666665
2024-05-06 08:43:00,10,1170,349,8,43,9.895,5968.5,0.0016579166666666667
2024-05-06 08:44:00,32,1268,625,8,44,16.893,8067.9,0.002241083333333333
2024-05-06 08:45:00,19,630,358,8,45,9.580000000000002,5874.0,0.0016316666666666667
2024-05-06 08:46:00,22,483,742,8,46,19.033,8709.9,0.0024194166666666665
2024-05-06 08:47:00,23,1317,220,8,47,6.817,5045.1,0.0014014166666666667
2024-05-06 08:48:00,41,1106,818,8,48,21.556000000000004,9466.800000000001,0.002629666666666667
2024-05-06 08:49:00,14,1437,452,8,49,12.737,6821.1,0.0018947500000000002
2024-05-06 08:50:00,31,1526,455,8,50,12.901,6870.300000000001,0.001908416666666667
2024-05-06 08:51:00,19,1143,638,8,51,17.093,8127.9,0.0022577499999999998
2024-05-06 08:52:00,40,594,674,8,52,17.444000000000003,8233.2,0.0022870000000000004
2024-05-06 08:53:00,31,1260,475,8,53,13.135,6940.5,0.0019279166666666668
2024-05-06 08:54:00,8,813,835,8,54,21.688,9506.4,0.0026406666666666666
2024-05-06 08:55:00,25,603,292,8,55,7.9030000000000005,5370.9,0.0014919166666666666
2024-05-06 08:56:00,37,1355,490,8,56,13.605,7081.5,0.0019670833333333333
2024-05-06 08:57:00,23,1440,380,8,57,10.94,6282.0,0.001745
2024-05-06 08:58:00,40,849,406,8,58,10.999,6299.7,0.0017499166666666665
2024-05-06 08:59:00,8,1493,611,8,59,16.768,8030.4,0.0022306666666666664
2024-05-06 09:00:00,79,2210,700,9,0,19.71,8913.0,0.0024758333333333334
2024-05-06 09:01:00,70,2123,1240,9,1,33.123,12936.9,0.003593583333333333
2024-05-06 09:02:00,91,1877,1102,9,2,29.427,11828.1,0.0032855833333333335
2024-05-06 09:03:00,31,2525,1285,9,3,34.65,13395.0,0.0037208333333333334
2024-05-06 09:04:00,85,1841,1306,9,4,34.491,13347.300000000001,0.0037075833333333336
2024-05-06 09:05:00,40,1211,451,9,5,12.486,6745.8,0.0018738333333333335
2024-05-06 09:06:00,34,1133,1078,9,6,28.083000000000002,11424.900000000001,0.003173583333333334
2024-05-06 09:07:00,13,2108,715,9,7,19.983,8994.9,0.002498583333333333
2024-05-06 09:08:00,67,1610,1063,9,8,28.185000000000002,11455.5,0.003182083333333333
2024-05-06 09:09:00,49,2609,1528,9,9,40.809000000000005,15242.7,0.004234083333333334
2024-05-06 09:10:00,16,2759,1255,9,10,34.134,13240.199999999999,0.003677833333333333
2024-05-06 09:11:00,25,1616,664,9,11,18.216,8464.8,0.0023513333333333333
2024-05-06 09:12:00,49,752,508,9,12,13.452000000000002,7035.6,0.0019543333333333335
2024-05-06 09:13:00,31,2888,1357,9,13,36.813,14043.900000000001,0.0039010833333333337
2024-05-06 09:14:00,64,1223,685,9,14,18.348,8504.4,0.002362333333333333
2024-05-06 09:15:00,64,1313,631,9,15,17.088,8126.4,0.0022573333333333334
2024-05-06 09:16:00,67,2606,1234,9,16,33.456,13036.8,0.003621333333333333
2024-05-06 09:17:00,73,950,1282,9,17,33.00000000000001,12900.000000000002,0.0035833333333333338
2024-05-06 09:18:00,22,1610,1471,9,18,38.385,14515.5,0.004032083333333334
2024-05-06 09:19:00,40,1109,1537,9,19,39.534000000000006,14860.2,0.004127833333333333
2024-05-06 09:20:00,10,1271,580,9,20,15.771,7731.3,0.0021475833333333334
2024-05-06 09:21:00,34,2330,493,9,21,14.655000000000001,7396.5,0.002054583333333333
2024-05-06 09:22:00,88,2843,1030,9,22,28.593,11577.9,0.0032160833333333334
2024-05-06 09:23:00,88,854,1516,9,23,38.754,14626.2,0.004062833333333333
2024-05-06 09:24:00,76,2339,871,9,24,24.114,10234.199999999999,0.002842833333333333
2024-05-06 09:25:00,55,794,823,9,25,21.369000000000003,9410.7,0.0026140833333333337
2024-05-06 09:26:00,58,2216,1486,9,26,39.366,14809.800000000001,0.004113833333333334
2024-05-06 09:27:00,88,2225,1336,9,27,35.625,13687.5,0.0038020833333333335
2024-05-06 09:28:00,37,2909,1288,9,28,35.109,13532.7,0.0037590833333333335
2024-05-06 09:29:00,22,1457,1009,9,29,26.682000000000002,11004.6,0.0030568333333333333
2024-05-06 09:30:00,67,2447,1006,9,30,27.597,11279.1,0.0031330833333333336
2024-05-06 09:31:00,52,872,499,9,31,13.347000000000001,7004.1,0.0019455833333333335
2024-05-06 09:32:00,64,2423,1435,9,32,38.298,14489.400000000001,0.004024833333333333
2024-05-06 09:33:00,37,1739,538,9,33,15.189000000000002,7556.700000000001,0.0020990833333333334
2024-05-06 09:34:00,82,1394,1360,9,34,35.394,13618.2,0.0037828333333333334
2024-05-06 09:35:00,34,1382,613,9,35,16.707,8012.1,0.0022255833333333333
2024-05-06 09:36:00,52,1412,1147,9,36,30.087,12026.1,0.0033405833333333334
2024-05-06 09:37:00,61,2318,1330,9,37,35.568,13670.4,0.003797333333333333
2024-05-06 09:38:00,22,1862,613,9,38,17.187,8156.1,0.0022655833333333334
2024-05-06 09:39:00,31,1490,1423,9,39,37.065000000000005,14119.500000000002,0.003922083333333334
2024-05-06 09:40:00,16,1622,892,9,40,23.922,10176.6,0.0028268333333333335
2024-05-06 09:41:00,55,2672,1303,9,41,35.247,13574.1,0.0037705833333333333
2024-05-06 09:42:00,43,833,751,9,42,19.608,8882.4,0.002467333333333333
2024-05-06 09:43:00,82,1154,916,9,43,24.054000000000002,10216.2,0.0028378333333333337
2024-05-06 09:44:00,73,1106,523,9,44,14.181000000000001,7254.300000000001,0.0020150833333333336
2024-05-06 09:45:00,85,1349,1165,9,45,30.474,12142.199999999999,0.003372833333333333
2024-05-06 09:46:00,82,1052,1534,9,46,39.402,14820.6,0.0041168333333333335
2024-05-06 09:47:00,22,2078,1483,9,47,39.153000000000006,14745.900000000003,0.004096083333333334
2024-05-06 09:48:00,37,2705,991,9,48,27.480000000000004,11244.000000000002,0.003123333333333334
2024-05-06 09:49:00,64,785,1510,9,49,38.535,14560.499999999998,0.004044583333333333
2024-05-06 09:50:00,22,2180,781,9,50,21.705000000000002,9511.5,0.0026420833333333335
2024-05-06 09:51:00,31,2108,835,9,51,22.983,9894.9,0.0027485833333333333
2024-05-06 09:52:00,28,2240,904,9,52,24.840000000000003,10452.000000000002,0.0029033333333333337
2024-05-06 09:53:00,43,890,1441,9,53,36.915,14074.5,0.0039095833333333335
2024-05-06 09:54:00,40,2636,1138,9,54,31.086000000000002,12325.8,0.003423833333333333
2024-05-06 09:55:00,70,2783,718,9,55,20.733,9219.9,0.002561083333333333
2024-05-06 09:56:00,19,2855,1267,9,56,34.53,13359.0,0.0037108333333333333
2024-05-06 09:57:00,43,1415,1096,9,57,28.815,11644.5,0.0032345833333333332
2024-05-06 09:58:00,64,2384,1444,9,58,38.484,14545.2,0.004040333333333333
2024-05-06 09:59:00,82,1616,832,9,59,22.416,9724.800000000001,0.002701333333333334
2024-05-06 10:00:00,58,875,1294,10,0,33.225,12967.5,0.0036020833333333334
2024-05-06 10:01:00,16,2180,1402,10,1,37.230000000000004,14169.000000000002,0.003935833333333334
2024-05-06 10:02:00,22,1331,1105,10,2,28.956,11686.800000000001,0.0032463333333333337
2024-05-06 10:03:00,79,2126,691,10,3,19.401000000000003,8820.300000000001,0.0024500833333333336
2024-05-06 10:04:00,43,2219,1303,10,4,34.794000000000004,13438.2,0.0037328333333333337
2024-05-06 10:05:00,64,2492,1351,10,5,36.266999999999996,13880.099999999999,0.003855583333333333
2024-05-06 10:06:00,67,2240,595,10,6,17.115000000000002,8134.500000000001,0.0022595833333333335
2024-05-06 10:07:00,22,797,781,10,7,20.322000000000003,9096.6,0.0025268333333333336
2024-05-06 10:08:00,64,1157,724,10,8,19.257,8777.1,0.0024380833333333333
2024-05-06 10:09:00,34,707,832,10,9,21.507,9452.1,0.0026255833333333335
2024-05-06 10:10:00,61,2624,1429,10,10,38.349000000000004,14504.7,0.004029083333333333
2024-05-06 10:11:00,46,2366,1345,10,11,35.991,13797.300000000001,0.0038325833333333337
2024-05-06 10:12:00,73,2681,1180,10,12,32.181,12654.3,0.003515083333333333
2024-05-06 10:13:00,55,1580,856,10,13,22.980000000000004,9894.000000000002,0.002748333333333334
2024-05-06 10:14:00,49,2468,430,10,14,13.218,6965.4,0.0019348333333333333
2024-05-06 10:15:00,16,2567,913,10,15,25.392000000000003,10617.6,0.0029493333333333333
2024-05-06 10:16:00,31,1271,1378,10,16,35.721000000000004,13716.300000000003,0.003810083333333334
2024-05-06 10:17:00,64,1988,736,10,17,20.388,9116.4,0.002532333333333333
2024-05-06 10:18:00,13,2558,1033,10,18,28.383000000000003,11514.900000000001,0.0031985833333333337
2024-05-06 10:19:00,49,2537,568,10,19,16.737000000000002,8021.1,0.0022280833333333332
2024-05-06 10:20:00,34,2417,895,10,20,24.792,10437.6,0.0028993333333333336
2024-05-06 10:21:00,34,2720,1243,10,21,33.795,13138.5,0.0036495833333333332
2024-05-06 10:22:00,25,2015,1432,10,22,37.815000000000005,14344.500000000002,0.003984583333333334
2024-05-06 10:23:00,64,1496,721,10,23,19.521,8856.300000000001,0.0024600833333333337
2024-05-06 10:24:00,46,1256,1222,10,24,31.806,12541.800000000001,0.0034838333333333336
2024-05-06 10:25:00,16,824,808,10,25,21.024000000000004,9307.2,0.0025853333333333336
2024-05-06 10:26:00,64,1712,1024,10,26,27.312,11193.6,0.0031093333333333333
2024-05-06 10:27:00,55,2192,487,10,27,14.367,7310.1,0.0020305833333333335
2024-05-06 10:28:00,16,1046,1087,10,28,28.221,11466.300000000001,0.0031850833333333336
2024-05-06 10:29:00,13,1847,982,10,29,26.397000000000002,10919.1,0.0030330833333333334
2024-05-06 10:30:00,19,1466,589,10,30,16.191000000000003,7857.300000000001,0.0021825833333333337
2024-05-06 10:31:00,46,1994,1330,10,31,35.244,13573.199999999999,0.003770333333333333
2024-05-06 10:32:00,13,1529,802,10,32,21.579,9473.7,0.0026315833333333334
2024-05-06 10:33:00,37,2408,517,10,33,15.333,7599.9,0.0021110833333333333
2024-05-06 10:34:00,55,1010,466,10,34,12.66,6798.0,0.0018883333333333332
2024-05-06 10:35:00,67,992,664,10,35,17.592000000000002,8277.6,0.0022993333333333334
2024-05-06 10:36:00,16,1772,1219,10,36,32.247,12674.1,0.0035205833333333335
2024-05-06 10:37:00,25,761,604,10,37,15.861,7758.3,0.0021550833333333335
2024-05-06 10:38:00,10,1271,580,10,38,15.771,7731.3,0.0021475833333333334
2024-05-06 10:39:00,25,1601,1243,10,39,32.676,12802.8,0.0035563333333333332
2024-05-06 10:40:00,73,2252,589,10,40,16.977,8093.099999999999,0.0022480833333333333
2024-05-06 10:41:00,76,2594,790,10,41,22.344,9703.2,0.0026953333333333334
2024-05-06 10:42:00,49,1838,901,10,42,24.363000000000003,10308.900000000001,0.002863583333333334
2024-05-06 10:43:00,58,1277,637,10,43,17.202,8160.6,0.0022668333333333334
2024-05-06 10:44:00,49,2069,397,10,44,11.994,6598.2,0.0018328333333333332
2024-05-06 10:45:00,28,1640,1033,10,45,27.465000000000003,11239.500000000002,0.003122083333333334
2024-05-06 10:46:00,13,989,1345,10,46,34.614,13384.2,0.0037178333333333334
2024-05-06 10:47:00,10,2447,946,10,47,26.097,10829.1,0.0030080833333333335
2024-05-06 10:48:00,10,1643,619,10,48,17.118000000000002,8135.4000000000015,0.0022598333333333337
2024-05-06 10:49:00,58,1298,970,10,49,25.548000000000002,10664.400000000001,0.0029623333333333337
2024-05-06 10:50:00,43,2435,802,10,50,22.485,9745.5,0.0027070833333333335
2024-05-06 10:51:00,28,2123,1045,10,51,28.248,11474.400000000001,0.0031873333333333337
2024-05-06 10:52:00,67,2162,958,10,52,26.112000000000002,10833.6,0.0030093333333333335
2024-05-06 10:53:00,64,1205,727,10,53,19.380000000000003,8814.0,0.002448333333333333
2024-05-06 10:54:00,40,2576,1042,10,54,28.626,11587.800000000001,0.0032188333333333335
2024-05-06 10:55:00,37,1919,715,10,55,19.794,8938.2,0.0024828333333333334
2024-05-06 10:56:00,61,1925,958,10,56,25.875000000000004,10762.500000000002,0.0029895833333333337
2024-05-06 10:57:00,46,986,568,10,57,15.186000000000002,7555.8,0.002098833333333333
2024-05-06 10:58:00,55,1061,1351,10,58,34.836,13450.800000000001,0.0037363333333333337
2024-05-06 10:59:00,10,2234,955,10,59,26.109,10832.7,0.0030090833333333337
2024-05-06 11:00:00,64,2087,910,11,0,24.837,10451.1,0.0029030833333333335
2024-05-06 11:01:00,28,2474,640,11,1,18.474,8542.199999999999,0.002372833333333333
2024-05-06 11:02:00,46,1760,478,11,2,13.71,7113.0,0.0019758333333333333
2024-05-06 11:03:00,70,2186,463,11,3,13.761000000000001,7128.3,0.0019800833333333333
2024-05-06 11:04:00,19,1112,1027,11,4,26.787,11036.099999999999,0.003065583333333333
2024-05-06 11:05:00,25,1043,1051,11,5,27.318,11195.400000000001,0.003109833333333334
2024-05-06 11:06:00,43,1454,655,11,6,17.829,8348.7,0.0023190833333333336
2024-05-06 11:07:00,37,1871,694,11,7,19.221,8766.3,0.002435083333333333
2024-05-06 11:08:00,22,1613,382,11,8,11.163,6348.900000000001,0.0017635833333333336
2024-05-06 11:09:00,58,2093,670,11,9,18.843,8652.9,0.002403583333333333
2024-05-06 11:10:00,13,1190,1123,11,10,29.265000000000004,11779.500000000002,0.003272083333333334
2024-05-06 11:11:00,73,1667,454,11,11,13.017000000000001,6905.1,0.0019180833333333335
2024-05-06 11:12:00,70,1715,589,11,12,16.44,7932.0,0.002203333333333333
2024-05-06 11:13:00,55,1610,871,11,13,23.385,10015.5,0.0027820833333333335
2024-05-06 11:14:00,16,803,892,11,14,23.103,9930.9,0.0027585833333333334
2024-05-06 11:15:00,49,1505,1042,11,15,27.555,11266.5,0.003129583333333333
2024-05-06 11:16:00,49,2162,556,11,16,16.062,7818.6,0.0021718333333333333
2024-05-06 11:17:00,64,1175,493,11,17,13.500000000000002,7050.000000000001,0.0019583333333333336
2024-05-06 11:18:00,49,2390,1276,11,18,34.29,13287.0,0.0036908333333333333
2024-05-06 11:19:00,67,1295,439,11,19,12.270000000000001,6681.000000000001,0.0018558333333333337
2024-05-06 11:20:00,16,1031,1009,11,20,26.256,10876.800000000001,0.0030213333333333338
2024-05-06 11:21:00,16,1508,634,11,21,17.358,8207.4,0.0022798333333333334
2024-05-06 11:22:00,61,797,1243,11,22,31.872000000000003,12561.6,0.0034893333333333334
2024-05-06 11:23:00,67,2411,802,11,23,22.461000000000002,9738.300000000001,0.0027050833333333336
2024-05-06 11:24:00,49,1064,1042,11,24,27.114,11134.199999999999,0.003092833333333333
2024-05-06 11:25:00,67,770,355,11,25,9.645,5893.5,0.0016370833333333333
2024-05-06 11:26:00,22,995,727,11,26,19.17,8751.0,0.0024308333333333335
2024-05-06 11:27:00,49,2018,892,11,27,24.318,10295.400000000001,0.0028598333333333336
2024-05-06 11:28:00,28,1028,502,11,28,13.578000000000001,7073.4,0.001964833333333333
2024-05-06 11:29:00,61,1085,1045,11,29,27.21,11163.0,0.0031008333333333335
2024-05-06 11:30:00,64,2195,316,11,30,10.095,6028.5,0.0016745833333333333
2024-05-06 11:31:00,55,713,559,11,31,14.688,7406.4,0.0020573333333333333
2024-05-06 11:32:00,58,1577,670,11,32,18.326999999999998,8498.099999999999,0.002360583333333333
2024-05-06 11:33:00,67,1643,1213,11,33,31.968000000000004,12590.400000000001,0.0034973333333333336
2024-05-06 11:34:00,28,2045,400,11,34,12.045,6613.5,0.0018370833333333334
2024-05-06 11:35:00,34,1502,811,11,35,21.777,9533.1,0.0026480833333333335
2024-05-06 11:36:00,52,1907,334,11,36,10.257,6077.1,0.0016880833333333335
2024-05-06 11:37:00,55,2153,583,11,37,16.728,8018.4,0.0022273333333333333
2024-05-06 11:38:00,46,2282,1054,11,38,28.632,11589.6,0.0032193333333333336
2024-05-06 11:39:00,58,1271,598,11,39,16.221,7866.3,0.0021850833333333336
2024-05-06 11:40:00,70,692,901,11,40,23.217000000000002,9965.1,0.0027680833333333333
2024-05-06 11:41:00,58,1643,679,11,41,18.618000000000002,8585.400000000001,0.002384833333333334
2024-05-06 11:42:00,40,1277,700,11,42,18.777,8633.1,0.0023980833333333332
2024-05-06 11:43:00,64,2156,961,11,43,26.181,10854.300000000001,0.0030150833333333336
2024-05-06 11:44:00,31,1169,622,11,44,16.719,8015.700000000001,0.0022265833333333335
2024-05-06 11:45:00,22,2006,856,11,45,23.406000000000002,10021.8,0.002783833333333333
2024-05-06 11:46:00,52,1514,1240,11,46,32.514,12754.2,0.0035428333333333336
2024-05-06 11:47:00,58,2252,502,11,47,14.802000000000001,7440.6,0.0020668333333333333
2024-05-06 11:48:00,28,1733,1057,11,48,28.158,11447.400000000001,0.0031798333333333336
2024-05-06 11:49:00,13,1784,880,11,49,23.784,10135.199999999999,0.002815333333333333
2024-05-06 11:50:00,61,1103,880,11,50,23.103,9930.9,0.0027585833333333334
2024-05-06 11:51:00,49,1946,1123,11,51,30.021000000000004,12006.300000000003,0.003335083333333334
2024-05-06 11:52:00,22,944,1027,11,52,26.619,10985.699999999999,0.0030515833333333332
2024-05-06 11:53:00,37,2285,961,11,53,26.310000000000002,10893.0,0.0030258333333333335
2024-05-06 11:54:00,40,1112,421,11,54,11.637,6491.1,0.0018030833333333334
2024-05-06 11:55:00,55,1760,844,11,55,22.860000000000003,9858.0,0.0027383333333333335
2024-05-06 11:56:00,13,1709,619,11,56,17.184,8155.200000000001,0.0022653333333333336
2024-05-06 11:57:00,55,1625,595,11,57,16.5,7950.0,0.0022083333333333334
2024-05-06 11:58:00,64,1811,1174,11,58,31.161,12348.3,0.003430083333333333
2024-05-06 11:59:00,34,1202,913,11,59,24.027,10208.1,0.0028355833333333336
2024-05-06 12:00:00,55,1085,1045,12,0,27.21,11163.0,0.0031008333333333335
2024-05-06 12:01:00,19,1130,721,12,1,19.155,8746.5,0.0024295833333333335
2024-05-06 12:02:00,16,683,787,12,2,20.358,9107.4,0.002529833333333333
2024-05-06 12:03:00,58,1280,445,12,3,12.405,6721.5,0.0018670833333333332
2024-05-06 12:04:00,25,2075,982,12,4,26.625,10987.5,0.0030520833333333333
2024-05-06 12:05:00,55,875,832,12,5,21.675,9502.5,0.002639583333333333
2024-05-06 12:06:00,43,1973,646,12,6,18.123,8436.9,0.0023435833333333334
2024-05-06 12:07:00,31,1649,1102,12,7,29.199,11759.7,0.0032665833333333336
2024-05-06 12:08:00,37,824,622,12,8,16.374000000000002,7912.200000000001,0.0021978333333333333
2024-05-06 12:09:00,61,902,778,12,9,20.352000000000004,9105.600000000002,0.002529333333333334
2024-05-06 12:10:00,10,1610,1132,12,10,29.91,11973.0,0.0033258333333333334
2024-05-06 12:11:00,28,1607,1093,12,11,28.932000000000002,11679.6,0.0032443333333333334
2024-05-06 12:12:00,25,1946,868,12,12,23.646000000000004,10093.800000000003,0.002803833333333334
2024-05-06 12:13:00,28,749,976,12,13,25.149,10544.699999999999,0.002929083333333333
2024-05-06 12:14:00,16,1022,763,12,14,20.096999999999998,9029.099999999999,0.002508083333333333
2024-05-06 12:15:00,52,1979,619,12,15,17.454,8236.2,0.0022878333333333336
2024-05-06 12:16:00,28,2123,880,12,16,24.123,10236.900000000001,0.002843583333333334
2024-05-06 12:17:00,64,1004,634,12,17,16.854000000000003,8056.200000000001,0.0022378333333333334
2024-05-06 12:18:00,55,1859,454,12,18,13.209000000000001,6962.700000000001,0.0019340833333333334
2024-05-06 12:19:00,58,2057,787,12,19,21.732,9519.6,0.0026443333333333336
2024-05-06 12:20:00,16,950,712,12,20,18.75,8625.0,0.002395833333333333
2024-05-06 12:21:00,55,860,997,12,21,25.785,10735.5,0.0029820833333333335
2024-05-06 12:22:00,34,1745,751,12,22,20.520000000000003,9156.0,0.002543333333333333
2024-05-06 12:23:00,52,1523,982,12,23,26.073,10821.9,0.0030060833333333333
2024-05-06 12:24:00,37,1010,1129,12,24,29.235000000000003,11770.500000000002,0.003269583333333334
2024-05-06 12:25:00,22,1877,976,12,25,26.277,10883.1,0.0030230833333333334
2024-05-06 12:26:00,43,722,853,12,26,22.047000000000004,9614.100000000002,0.002670583333333334
2024-05-06 12:27:00,40,1532,1135,12,27,29.907,11972.1,0.0033255833333333336
2024-05-06 12:28:00,16,1463,376,12,28,10.863,6258.9,0.0017385833333333333
2024-05-06 12:29:00,34,1520,373,12,29,10.845,6253.5,0.0017370833333333333
2024-05-06 12:30:00,16,2102,1015,12,30,27.477,11243.1,0.0031230833333333336
2024-05-06 12:31:00,58,1049,1039,12,31,27.024,11107.199999999999,0.003085333333333333
2024-05-06 12:32:00,58,2093,775,12,32,21.468,9440.4,0.0026223333333333333
2024-05-06 12:33:00,28,2132,640,12,33,18.132,8439.6,0.0023443333333333333
2024-05-06 12:34:00,13,1445,517,12,34,14.370000000000001,7311.0,0.0020308333333333333
2024-05-06 12:35:00,25,857,634,12,35,16.707,8012.1,0.0022255833333333333
2024-05-06 12:36:00,31,1469,910,12,36,24.219,10265.699999999999,0.002851583333333333
2024-05-06 12:37:00,13,869,1066,12,37,27.519000000000002,11255.7,0.0031265833333333336
2024-05-06 12:38:00,13,803,1114,12,38,28.653000000000002,11595.900000000001,0.0032210833333333336
2024-05-06 12:39:00,16,1430,571,12,39,15.705,7711.5,0.0021420833333333335
2024-05-06 12:40:00,49,1109,313,12,40,8.934000000000001,5680.200000000001,0.0015778333333333334
2024-05-06 12:41:00,49,1319,781,12,41,20.844,9253.2,0.0025703333333333333
2024-05-06 12:42:00,25,1796,301,12,42,9.321,5796.3,0.0016100833333333334
2024-05-06 12:43:00,40,2063,784,12,43,21.663,9498.9,0.002638583333333333
2024-05-06 12:44:00,10,1931,325,12,44,10.056000000000001,6016.800000000001,0.0016713333333333337
2024-05-06 12:45:00,13,1901,1057,12,45,28.326,11497.800000000001,0.0031938333333333337
2024-05-06 12:46:00,16,1454,694,12,46,18.804000000000002,8641.2,0.0024003333333333337
2024-05-06 12:47:00,34,761,1057,12,47,27.186,11155.800000000001,0.0030988333333333336
2024-05-06 12:48:00,43,878,958,12,48,24.828000000000003,10448.400000000001,0.0029023333333333336
2024-05-06 12:49:00,43,851,808,12,49,21.051000000000002,9315.3,0.0025875833333333332
2024-05-06 12:50:00,16,1157,727,12,50,19.332,8799.6,0.0024443333333333335
2024-05-06 12:51:00,55,911,1093,12,51,28.236000000000004,11470.800000000003,0.003186333333333334
2024-05-06 12:52:00,55,1163,709,12,52,18.888,8666.4,0.0024073333333333334
2024-05-06 12:53:00,19,1388,547,12,53,15.063,7518.9,0.0020885833333333334
2024-05-06 12:54:00,7,1475,421,12,54,12.0,6600.0,0.0018333333333333333
2024-05-06 12:55:00,52,1595,757,12,55,20.52,9156.0,0.002543333333333333
2024-05-06 12:56:00,28,1457,691,12,56,18.732000000000003,8619.6,0.0023943333333333334
2024-05-06 12:57:00,58,911,574,12,57,15.261000000000001,7578.3,0.0021050833333333334
2024-05-06 12:58:00,49,728,901,12,58,23.253000000000004,9975.900000000001,0.0027710833333333337
2024-05-06 12:59:00,55,998,1045,12,59,27.123,11136.900000000001,0.0030935833333333336
2024-05-06 13:00:00,49,671,784,13,0,20.271,9081.300000000001,0.0025225833333333337
2024-05-06 13:01:00,16,1946,1048,13,1,28.146000000000004,11443.800000000003,0.0031788333333333343
2024-05-06 13:02:00,52,1061,376,13,2,10.461,6138.3,0.0017050833333333334
2024-05-06 13:03:00,34,1424,334,13,3,9.774,5932.2,0.0016478333333333332
2024-05-06 13:04:00,31,1352,337,13,4,9.777000000000001,5933.1,0.0016480833333333334
2024-05-06 13:05:00,37,1616,784,13,5,21.216,9364.800000000001,0.0026013333333333335
2024-05-06 13:06:00,52,737,733,13,6,19.061999999999998,8718.599999999999,0.002421833333333333
2024-05-06 13:07:00,49,1709,595,13,7,16.584,7975.199999999999,0.002215333333333333
2024-05-06 13:08:00,49,1457,805,13,8,21.582,9474.6,0.0026318333333333332
